,Date,CDN.AVG.1YTO3Y.AVG,CDN.AVG.3YTO5Y.AVG,CDN.AVG.5YTO10Y.AVG,CDN.AVG.OVER.10.AVG,BD.CDN.2YR.DQ.YLD,BD.CDN.3YR.DQ.YLD,BD.CDN.5YR.DQ.YLD,BD.CDN.7YR.DQ.YLD,BD.CDN.10YR.DQ.YLD,BD.CDN.LONG.DQ.YLD,BD.CDN.RRB.DQ.YLD,Exchange.Rate,Taxes_exp,CDN_Lbr_Cons,US_Lbr_Cons,Tot_Lbr_Cons,US_Lbr_Imp_Tot,Us_Lbr_Imp_C,Us_Lbr_Imp_NC,US_Lbr_Exp,US_LBR_SHPMT,WST_LBR_SHPMT,US_LBR_PROD,WST_LBR_PROD,STH_LBR_PROD,OTH_LBR_PROD,STH_LBR_INV,US_PPI_Lumber,Total_Exp,IndGlobalCAN,IndGlobalQc,TauxUSD_CAD,Dollar.US.dollar.CDN,HsSglSAAR.AB,HsSglSAAR.CAN,HsSglSAAR.CB,HsSglSAAR.QC,ProductionSciage.SK,ProductionSciage.NS,TotShip.NS,ProductionSciage.NB,ProductionSciage.ON,InventaireSciageRes.ON,TotShip.ON,ProductionSciage.MB,ProductionSciage.QC,InventaireSciageRes.QC,TotShip.QC,ProductionSciage.CAN,InventaireSciageRes.CAN,TotShip.CAN,ProdSciageFeuillu.CAN,ProductionSciage.CB,InventaireSciageRes.CB,ProductionSciage.AB,InventaireSciageRes.AB,TotShip.AB,ValeurExport.CHN,VolumeExport.CHN,ValeurExport.JPN,VolumeExport.JPN,ValeurExport.PaysExport,VolumeExport.PaysExport,ValeurExport.USA,VolumeExport.USA,HsTotSAAR.STH,HsTotSAAR.MW,HsTotSAAR.NE,HsTotSAAR.WST,HsTotSAAR.USA,HsSglSAAR.USA,HsTotAct.USA,HsSglAct.USA,HsMltSAAR.USA,HsMltAct.USA,BdgPmtTotSAAR.USA,BdgPmtSglSAAR.USA,BdgPmtTotAct.USA,NewSoldMedPrice.USA,ExistSoldPrice.USA,IndNAR_HAI.USA,BdgPmtMltSAAR.USA,MnfdHomesSAAR.USA,MnfdHomesAct.USA,NewSoldSAAR.USA,NewSoldAct.USA,NewForSaleSAAR.USA,NewForSaleAct.USA,NewMthSply.USA,ExistSoldSAAR.USA,ExistSoldAct.USA,ExistForSaleInv.USA,ExistMthSply.USA,ConstSpendRes.USA,ConstSpendNonRes.USA,IndNAHB.USA,IndHPI_Act.USA,IndHPI_SAAR.USA
23,2004-06-03,3.13,3.97,4.66,5.36,3.14,3.71,4.04,4.46,4.86,5.39,2.34,1.362,0.27,684,5273,5957,2080,1871,209,60,3385,1444.438379,3330,1636,1498,196,1703.004336,218.6,1522070073,105.1,104.8,1.3576,0.736594,19159,101436,11610,18942,91,154.5,124.6659705,321.1,683.1,786.8,361.5926368,57.3,1610.1,2937.9,1601.919726,6986.4,9144.5,7434.5,165.9,3392.9,4045.8,676.3,846.8,991.9238155,5819728,25466,115460900,345325,663384200,2805949,506262969,2325744,878,313,164,473,1828,1526,172,147,302,25,2020,1615,197.1,215700,209507.5086,116.1,405,129,11.9,1180,105,383,385,3.89,7020,726,2378,4.06,533344,449728,68,192.45,190.05
24,2004-06-10,3.28,4.14,4.78,5.41,3.3,3.86,4.2,4.6,4.96,5.44,2.45,1.3591,0.270017144,801.6327161,5345.335669,6146.968385,2061.189727,1852.352088,208.837639,59.73604948,3442.663194,1508.451807,3334.368992,1635.563296,1472.745392,196.2045526,1706.495544,216.8897714,1554604271,105.0733125,104.7337895,1.347588451,0.742121532,19285.66942,102812.1654,11680.56707,19241.60318,94.14962648,153.3775868,127.7449209,314.6594836,673.4195631,775.513998,384.9786492,60.24032713,1545.695081,2812.75962,1634.928684,6951.477559,8932.552215,7565.19195,161.0706358,3437.305108,4001.099067,672.5331955,825.2495499,1019.421002,5229046.202,23573.72283,116810050.7,348484.2737,656114041,2803688.943,497290086.2,2326438.194,885.4331702,317.6793518,165.815437,483.0291621,1851.957121,1546.039505,172.2073278,146.4371946,305.9176163,25.77013316,2030.485653,1609.962973,195.1624286,215238.4871,208961.9777,116.041256,420.5226803,129.1369069,11.53268892,1149.614873,101.6053858,386.6006966,388.0321573,4.036573116,6992.206102,722.2351664,2382.146463,4.085493987,536503.4754,451783.7263,67.55213736,192.8914863,190.4608656
25,2004-06-17,3.34,4.17,4.8,5.39,3.37,3.92,4.23,4.63,4.96,5.42,2.48,1.3738,0.270031448,935.9610012,5416.839054,6352.800055,2052.903811,1838.545744,214.3580665,59.86535795,3471.598466,1585.148873,3304.14217,1621.425668,1456.782813,194.3943996,1710.996974,215.8829405,1591613894,105.0536114,104.6807051,1.337630991,0.747667009,19248.11641,105100.7984,11818.6716,19574.56204,97.1026858,151.2276761,131.1225974,306.171155,655.2436512,757.1483946,412.9188239,62.37661683,1465.997085,2694.248472,1667.424947,6855.789844,8701.510487,7643.355212,154.5840764,3454.747949,3945.304142,662.8281172,797.7108717,1049.214347,4576014.9,21642.36911,119056057.7,353603.6385,651392137.3,2812507.94,488350152.6,2335254.757,892.0044801,327.1945132,170.1012672,507.8347076,1897.134968,1584.530722,174.4457097,147.3367468,312.6042458,27.1089629,2057.242835,1611.119129,191.94346,214007.2975,207446.8402,116.4516626,446.1237056,129.2851327,10.94999472,1120.636953,98.6990032,391.2432963,391.2893588,4.192484935,6945.29692,709.197761,2395.070036,4.13870079,540512.9645,453960.6885,67.12301165,193.3131016,190.8780786
26,2004-06-24,3.26,4.08,4.71,5.32,3.29,3.83,4.15,4.54,4.88,5.35,2.4,1.3463,0.270030028,1051.808786,5483.172912,6534.981698,2055.415989,1832.716529,222.6994608,60.31198746,3482.234504,1656.486057,3262.094263,1603.825207,1448.678828,191.8870467,1715.622853,215.7846394,1626135859,105.0321046,104.6372681,1.328733036,0.752649206,19165.75519,107428.0322,11954.19032,19784.48989,99.27940222,149.1389274,134.2156882,298.422249,634.1709137,737.6335939,438.617141,63.54959812,1390.025546,2591.613087,1694.395417,6731.057207,8477.563515,7663.290868,148.1554789,3446.241816,3883.532146,650.1339803,767.9167577,1075.584471,4009798.148,20111.33084,120921722.7,357388.434,649351998.9,2829010.967,481799882.7,2351134.442,898.0735499,339.112418,176.3364638,537.7228993,1951.245331,1631.006579,177.9612367,149.3179255,320.2387524,28.64331119,2088.378599,1615.46572,188.5027614,212797.4591,205582.0537,117.1612379,472.9128781,129.2907922,10.36730315,1098.340556,96.69311905,396.0142478,394.4018809,4.327154286,6890.739278,693.5614751,2415.70859,4.210057198,544843.2213,455877.8065,66.88238012,193.7031662,191.2787523
27,2004-07-01,3.106459496,3.934472731,4.582237932,5.253781126,3.148025332,3.666418813,3.994364473,4.389588957,4.764992027,5.283782424,2.343360172,1.3316,0.27,1114,5540,6654,2069,1838,231,61,3485,1704.419838,3231,1593,1447,190,1719.487408,216.8,1651207086,105,104.6,1.3219,0.7564869,19158,108920,12017,19715,100.1,148.2,136.4408814,294.2,615.8,722.9,455.2775801,63.6,1336.8,2514.1,1710.826998,6609,8286.9,7619.3,143.5,3412.8,3820.9,637.4,739.6,1092.811995,3679560,19420,121129847,356544,650127136,2849803,479995991,2373018,904,351,184,563,2002,1675,182,152,327,30,2112,1620,185.9,212400,203987.5756,118,492,129,10,1088,96,400,397,4.41,6840,682,2443,4.29,548965,457154,67,194.05,191.64
28,2004-07-08,3.01,3.86,4.54,5.26,3.04,3.59,3.93,4.34,4.73,5.29,2.33,1.3178,0.269936721,1098.527014,5582.873231,6681.400245,2092.804953,1855.972899,236.8320536,61.85023377,3487.341454,1715.790311,3227.514518,1596.437451,1449.826389,189.6989089,1721.928445,219.0216634,1661676228,104.9519231,104.5663466,1.317799715,0.758792503,19306.59456,108939.631,11959.32859,19268.68368,99.18975094,149.1951074,137.3604645,295.5601081,604.6461553,717.4259027,457.9842985,62.46584082,1320.833215,2468.170961,1713.342218,6516.585313,8149.43793,7512.051006,141.9419977,3357.571625,3761.761192,627.0117517,715.8491967,1096.778215,3685374.3,19834.79516,118829213.2,348877.6899,653715154,2871736.89,484551453.3,2399521.406,909.9268134,360.753587,192.3827943,576.0367659,2039.099961,1707.640849,185.8268463,154.9414535,331.4591118,30.88539274,2119.052986,1622.268096,184.8960943,213348.4733,203106.5293,118.8261091,496.78489,128.3331646,10.00720853,1093.087713,96.83467102,402.5175899,398.8313189,4.419748642,6802.266566,679.243875,2475.001534,4.369015603,552425.8297,457533.1545,67.57440155,194.346588,191.9465045
29,2004-07-15,3.15,3.96,4.6,5.25,3.19,3.7,4.02,4.41,4.78,5.29,2.29,1.3232,0.269868516,1026.055954,5606.906147,6632.962102,2121.481452,1881.976697,239.5047554,62.77063164,3484.776617,1696.972044,3243.814593,1610.622211,1453.29204,190.5419966,1723.178072,222.0923078,1659638882,104.8961705,104.5374517,1.315749669,0.759952972,19542.60061,107797.0378,11822.80888,18584.04423,96.99411695,151.6906784,137.1191216,301.632135,600.8910083,719.8811351,449.3421633,60.47429625,1338.61089,2449.148597,1705.106121,6461.767189,8060.012454,7367.681539,143.2426337,3292.249149,3707.415473,619.1002514,697.1761686,1089.767118,3930954.053,20930.24125,114872528.7,336604.9124,659570040.3,2892656.998,494104291.5,2427961.524,915.1304237,367.5870827,200.0235464,577.4619263,2060.202979,1726.446731,188.7816447,157.4576261,333.756248,31.32401855,2111.839071,1622.011638,185.0569672,215146.5319,202674.7001,119.6102934,489.8274333,127.5078696,10.32300201,1109.868577,98.62319018,403.806407,400.1127448,4.37235772,6777.609085,682.2510321,2506.248049,4.437788897,555080.3399,457259.0181,68.41920705,194.6045737,192.2132264
30,2004-07-22,3.14,3.94,4.57,5.24,3.19,3.69,4,4.39,4.75,5.24,2.27,1.3169,0.26983195,928.421388,5607.102448,6535.523836,2148.555475,1909.794045,238.7614304,63.66591261,3469.841054,1659.223221,3265.957409,1629.288245,1453.044497,191.7356299,1723.691978,225.5421205,1649002378,104.8444564,104.5153835,1.314729766,0.760548899,19759.40938,106039.1292,11671.42488,17858.56293,94.1636075,154.9486957,136.0071365,310.8141078,603.6327836,727.4834162,433.8362189,58.04983126,1382.111958,2449.570753,1690.919379,6447.746409,8007.188014,7218.69657,146.7722709,3230.660859,3658.399157,613.2328753,683.4485422,1075.663366,4270922.057,22107.88974,110538481.9,323043.0899,667009877.9,2910655.561,506548788.9,2455330.438,918.6706273,371.043785,205.2729013,569.9687037,2064.956017,1730.532189,190.2230199,158.803072,334.4238284,31.41994798,2095.498664,1619.521132,185.6497931,217040.3539,202251.039,120.3514232,475.9775316,126.8159923,10.82519124,1132.805583,100.5943738,404.3364292,401.1785113,4.293092476,6763.818321,686.0362518,2530.393796,4.487054388,556859.9352,456700.3044,69.27681177,194.8402654,192.4626962
31,2004-07-29,3.18,4,4.64,5.29,3.23,3.75,4.06,4.44,4.82,5.28,2.32,1.3252,0.269863589,837.457881,5578.465833,6415.923714,2167.552999,1933.207595,234.3454036,64.44079572,3435.070327,1613.802025,3280.00015,1646.16952,1444.731303,192.4861754,1723.925848,228.9012888,1633674049,104.8084948,104.5022102,1.313719908,0.761160877,19850.4121,104212.8137,11569.16059,17289.72109,91.34873203,158.231142,134.3147925,321.5040538,611.969706,737.4504649,415.9515097,55.61691084,1443.315351,2461.975272,1675.582664,6477.723752,7979.529049,7097.601067,151.9012721,3186.635047,3615.248561,608.9769994,674.5339438,1058.351622,4559901.107,22769.29216,107105761.1,311509.645,675352749.9,2923824.816,519779229,2478620.235,919.6072207,370.6669915,206.4815042,556.2503208,2053.006037,1719.011765,189.5095968,158.2323452,333.9942725,31.27725161,2075.172171,1615.087085,185.9417459,218276.1173,201394.497,121.0483686,460.0850866,126.54941,11.39158697,1156.361727,101.9770383,404.5776343,402.3628518,4.207218155,6758.685037,685.6143144,2541.093029,4.507546587,557696.0204,456225.7271,69.88961099,195.0699714,192.717444
32,2004-08-05,3.03,3.85,4.49,5.18,3.08,3.6,3.91,4.3,4.67,5.18,2.25,1.3181,0.27,785,5516,6301,2172,1946,226,65,3373,1571.966642,3272,1655,1424,192,1724.335371,231.7,1617561226,104.8,104.5,1.3117,0.7623695,19709,102865,11580,17075,89.2,160.8,132.3323732,332.1,625,747,400.1730801,53.6,1514.2,2478.9,1663.896646,6554.9,7965.6,7036.9,158,3174,3578.5,605.9,670.3,1041.716547,4652514,22316,105853055,305322,683916739,2930257,531689895,2494823,917,366,202,539,2024,1691,186,155,333,31,2056,1609,185.2,218100,199664.025,121.7,447,127,11.9,1175,102,405,404,4.14,6760,676,2532,4.49,557520,456204,70,195.31,193
33,2004-08-12,2.9,3.7,4.38,5.11,2.93,3.45,3.77,4.17,4.57,5.12,2.19,1.3315,0.270241425,793.4929978,5420.022423,6213.515421,2157.81617,1943.834987,213.9811834,65.29239432,3282.143231,1543.040728,3234.377985,1651.568443,1389.87556,189.8457293,1725.256539,233.5185349,1604017404,104.8263898,104.5117249,1.307877789,0.764627174,19282.7045,102396.9259,11742.73845,17343.67863,88.19797249,162.1269523,130.3553555,341.215531,641.7387749,753.9782189,390.094867,52.38634884,1586.808435,2494.030314,1659.691883,6678.79922,7956.396997,7058.957096,164.4419514,3202.427239,3548.701471,603.8469361,670.6077232,1029.052961,4462461.049,20457.0817,107523480.3,306484.4389,691683485.2,2928511.089,540278902.6,2501518.202,910.7629976,357.3627331,191.1605055,521.0274673,1980.313703,1648.09065,179.565786,148.8520669,332.2230533,30.71371914,2042.299704,1601.738956,182.9676746,216123.8007,196806.7479,122.3047065,440.5607474,128.3375829,12.25620921,1185.126611,100.2190886,405.9500569,406.2872934,4.108687724,6765.623386,654.1781737,2500.069113,4.430709825,556376.7325,456873.9326,69.45560283,195.5718234,193.3266615
34,2004-08-19,2.9,3.69,4.38,5.11,2.92,3.43,3.76,4.16,4.63,5.12,2.19,1.2965,0.270442814,847.8248734,5312.10567,6159.930543,2130.496054,1929.900581,200.5954727,65.44344698,3184.923555,1528.609831,3185.010493,1639.882776,1354.89267,187.0410252,1726.546571,234.1375479,1594180732,104.877896,104.5439723,1.302372404,0.767873563,18735.61777,102627.1456,11995.41661,17952.22663,88.14341714,162.5224814,128.6999898,348.3264605,660.8686783,758.7452324,385.7463761,52.21434796,1653.437572,2505.641724,1662.918476,6834.238626,7952.642938,7145.571115,170.613158,3264.961205,3526.447695,603.7735988,675.2916695,1021.296318,4139752.634,18131.67349,110717867.5,311748.6912,696288856.3,2919013.009,543959696.8,2498634.845,904.2271891,348.1816129,177.221024,505.6084616,1935.238288,1601.794321,172.130238,141.5004813,333.4439665,30.62975675,2035.097417,1594.537318,179.8916695,213421.8,193322.4859,122.8589529,440.5600998,130.2437525,12.47786597,1190.920627,97.49818712,407.2805464,408.8744858,4.098468921,6773.693021,625.0140394,2455.455377,4.348214009,554764.8916,457954.7176,68.52495855,195.8475698,193.6887938
35,2004-08-26,3.01,3.74,4.41,5.12,3.02,3.49,3.81,4.38,4.66,5.13,2.22,1.3072,0.270422797,923.4943123,5219.136082,6142.630394,2097.927911,1909.265886,188.6620257,65.62277616,3109.742101,1528.324971,3148.137755,1626.005722,1334.963445,184.9658085,1727.942994,233.387787,1588635521,104.9404543,104.6042336,1.295530817,0.771920146,18285.97215,103228.5425,12250.88646,18688.91131,88.66715322,162.5067699,127.6877199,353.1241598,680.9892425,762.2896297,386.2660054,53.2851731,1706.447923,2513.157272,1672.556412,7002.358719,7957.492409,7268.399577,175.9027856,3350.489568,3512.345071,606.9134621,684.1797811,1018.792228,3893476.652,16586.42853,113501475.4,316553.3479,695032276.7,2902655.424,541249554.5,2486689.315,901.5777861,342.6596862,164.4210305,496.1352251,1904.793728,1566.100831,166.129571,135.1486551,338.6928964,30.98091599,2034.596423,1588.81702,176.8948297,211433.8994,189899.2328,123.3587228,445.7794024,132.2780459,12.61058974,1198.504329,95.02819211,408.7207627,411.2744354,4.086515658,6782.416146,595.3428853,2411.613952,4.266611189,553296.6049,459035.6439,67.58183499,196.1245313,194.0715292
36,2004-09-02,3.09,3.8,4.43,5.1,3.03,3.48,4.03,4.35,4.64,5.12,2.31,1.3002,0.27,996,5168,6164,2068,1887,181,66,3085,1541.837169,3148,1616,1346,185,1729.183333,231.1,1587966084,105,104.7,1.2877,0.7765784,18152,103874,12422,19342,89.4,162.6,127.6399896,355.3,700.7,765.6,390.792153,55.8,1738.2,2516,1687.585676,7164.3,7974.1,7399.1,179.7,3447.9,3507,614.5,697.1,1021.886302,3932721,17068,113939563,316337,685213171,2880331,530665753,2466198,907,345,157,496,1905,1555,164,132,350,32,2041,1586,174.9,211600,187224.9826,123.8,455,134,12.7,1214,94,410,413,4.05,6790,572,2382,4.21,552584,459706,67,196.39,194.46
37,2004-09-09,3.27,3.93,4.48,5.12,3.14,3.58,4.09,4.4,4.68,5.13,2.3,1.2871,0.26913909,1045.866263,5176.794429,6222.660692,2047.343457,1867.484423,179.8590336,66.66848346,3128.528885,1567.717301,3199.843656,1614.382318,1397.163727,188.0105633,1730.079454,227.2286294,1592184009,105.046738,104.8342637,1.27912499,0.781729043,18470.33222,104289.7123,12441.90718,19748.54531,90.03935676,163.1228858,128.7316111,354.6451618,718.6561766,769.070042,398.2958515,59.70964751,1744.581881,2513.875708,1706.691908,7303.353173,8003.48587,7513.13347,181.6275912,3545.659611,3510.732583,627.0419618,713.3261935,1030.379059,4388765.315,20321.61116,110678120.7,307898.6388,665159362.7,2853002.256,511517555,2438234.636,922.5992103,357.4517794,157.8084231,506.8187152,1944.678128,1576.601651,167.2102871,133.4375322,368.0764764,33.77275495,2053.843843,1586.89564,174.5034991,214838.0901,185794.7025,124.1772079,466.9482026,135.0792275,12.78020223,1240.833858,95.18070739,410.9242238,413.7294195,3.975441594,6795.69733,559.8891576,2376.788648,4.196300262,553031.9396,459699.2231,67.0475823,196.6345057,194.841934
38,2004-09-16,3.16,3.8,4.36,5.04,3.03,3.45,3.96,4.28,4.57,5.05,2.28,1.29,0.268388883,1073.719995,5228.459026,6302.179021,2037.560927,1852.350242,185.2106855,67.41657867,3215.882409,1600.215665,3282.939934,1619.485331,1470.613122,192.8126329,1730.74058,222.2228959,1599009983,105.08795,104.9920205,1.269643082,0.787529749,19051.19388,104415.1172,12324.94976,19940.74103,90.5489428,163.5982669,130.5508711,351.3500637,733.7357727,770.7138921,407.078671,63.96350701,1735.591905,2507.621222,1727.383366,7411.409752,8038.132475,7601.175344,182.2428468,3630.553274,3522.717714,642.1491983,729.9159295,1041.890646,5081656.196,25086.7657,104686065.3,293478.8566,637312270.6,2821911.14,486282165.6,2406102.358,942.1614679,374.4489619,164.1408521,523.1020457,2003.853328,1615.495633,173.3593837,137.5626847,388.3576945,35.79669909,2069.993289,1589.863109,174.9955406,219978.5052,185331.2518,124.478529,480.1301802,135.6256432,12.83924595,1271.647873,97.64221157,411.6060841,413.8024604,3.886750418,6802.942916,556.1880751,2393.03489,4.218716526,554216.2271,459325.3444,67.57015424,196.8615289,195.2154415
39,2004-09-23,3.21,3.83,4.36,5.02,3.26,3.49,3.99,4.28,4.56,5.04,2.34,1.2798,0.268444235,1085.213729,5297.144109,6382.357839,2038.997934,1842.540939,196.4569945,67.95638455,3312.044728,1632.502417,3367.566246,1628.095678,1541.755956,197.708386,1731.350278,216.6557143,1605591972,105.135187,105.153767,1.258989633,0.79420743,19623.2086,104242.9635,12105.76746,19999.56623,90.95905744,163.3495146,132.5394247,345.7049337,744.8724825,767.9507962,415.2748159,67.260613,1724.755977,2498.356125,1746.87396,7482.511455,8068.387843,7657.704546,182.3366791,3688.9453,3541.843988,656.7068357,743.3727007,1053.496116,5753631.978,29601.53738,97513045.28,276678.6461,605141712.2,2788369.453,458228775.4,2373661.651,957.3929915,388.4716636,171.9028551,537.5843534,2055.351864,1650.391798,179.0787885,141.6564948,404.9600653,37.42229369,2085.646092,1592.649024,175.3398118,225329.6677,185364.4631,124.6905856,492.9970677,135.8592372,12.85366669,1296.387952,100.03261,412.2349024,413.7242711,3.817184034,6816.217044,556.142955,2424.513687,4.264274527,555505.401,459038.5435,68.30764906,197.0777877,195.5812282
40,2004-09-30,3.23,3.88,4.42,5.06,3.29,3.53,4.04,4.34,4.63,5.08,2.33,1.2615,0.27,1086,5357,6443,2052,1839,213,68,3382,1657.747712,3424,1637,1586,201,1732.092111,211.1,1609077939,105.2,105.3,1.2469,0.801989,19915,103766,11819,20006,91.3,161.7,134.138927,338,751,758.2,421.0184909,68.3,1725.6,2487.2,1762.377599,7510.7,8084.6,7677.2,182.7,3707.2,3567,667.6,750.2,1062.270523,6146931,32104,90708709,261099,572117505,2753689,430626575,2344773,960,392,177,543,2072,1660,181,143,412,38,2097,1593,174.5,229200,185424.1689,124.8,504,136,12.8,1305,101,413,414,3.8,6840,555,2465,4.32,556268,459293,69,197.29,195.94
41,2004-10-07,3.28,3.95,4.5,5.13,3.34,3.58,4.11,4.42,4.7,5.15,2.35,1.2592,0.273314194,1080.674076,5386.288195,6466.962272,2075.132012,1841.372166,233.7598462,67.37393448,3398.835452,1670.192071,3429.558688,1642.901229,1585.424943,201.3898745,1733.0915,206.0531042,1607039056,105.2892041,105.4142894,1.233432369,0.810867158,19747.19624,103013.6774,11504.5929,20019.89689,91.56904893,158.2366224,134.8907653,328.7068005,751.2969873,740.2839165,422.834451,66.20792364,1746.778471,2475.556915,1771.104151,7491.188261,8079.849826,7654.777963,183.8409948,3676.09957,3596.032529,672.2531923,747.877987,1065.731897,6076626.795,31345.24925,85583377.57,249832.2151,541365511.1,2719190.228,406224598.6,2322129.262,944.4696323,380.081845,176.4961929,534.3810994,2035.42877,1630.02556,176.732632,139.6558435,405.4032095,37.07678849,2101.235106,1589.403755,171.7608425,230356.8526,185179.1241,124.7946806,511.8313516,136.2038338,12.65886862,1290.827953,99.56707725,414.0307309,415.0118546,3.85714524,6876.425214,549.3219343,2507.903447,4.373502359,556081.1928,460402.6502,69.44568223,197.5040401,196.2933159
42,2004-10-14,3.1,3.75,4.31,5,3.16,3.39,3.91,4.22,4.52,5.02,2.29,1.2558,0.276897473,1069.602169,5379.714905,6449.317074,2099.836312,1844.107213,255.7290985,66.3623396,3368.050596,1668.357476,3389.72013,1642.167459,1548.798142,199.1812994,1734.24129,201.7101235,1598739321,105.3906706,105.492498,1.219936234,0.819897748,19308.44357,102162.2549,11223.71485,20016.61338,91.63139924,153.6003937,134.7352556,319.022113,745.9219787,718.6376266,420.8096539,61.81952412,1777.460253,2465.968879,1770.247305,7423.873736,8058.149605,7588.104024,185.1369413,3604.097741,3622.621091,670.2484132,737.7934878,1063.170168,5649133.68,28128.46855,82490062.83,243935.8049,514635770,2686228.166,385691254.2,2303752.779,916.4127084,358.0361041,172.0886924,515.9507742,1962.488279,1574.155675,167.7987586,132.8130923,388.3326042,34.98566634,2099.460864,1583.312409,167.6912764,229403.2882,184853.7733,124.6676811,516.1484551,136.3702886,12.42724413,1260.807855,96.25492973,415.2165794,416.6502788,3.965324126,6918.238681,540.9375688,2545.172272,4.414725732,555356.6692,462120.4564,69.67733858,197.722406,196.6461482
43,2004-10-21,3.1,3.73,4.27,4.93,3.16,3.38,3.89,4.19,4.48,4.97,2.25,1.2436,0.278823656,1052.093223,5336.097517,6388.190741,2115.774606,1840.356178,275.4184278,65.36377747,3303.248014,1651.836274,3317.002228,1631.083074,1491.558869,195.0777871,1735.376181,198.1905907,1583865938,105.4875351,105.533562,1.208083914,0.827902398,18879.39278,101424.6937,11042.84035,19950.38142,91.31922509,148.6958537,133.712446,310.3240252,735.2784764,699.0993786,415.4216076,56.39716279,1801.942798,2461.262386,1756.996707,7309.825081,8026.24447,7475.481103,185.6823904,3504.066127,3639.403389,661.7070378,722.3099951,1054.318244,5043701.168,23769.86321,81542449.31,243958.5872,493334365.8,2656166.491,369174793.1,2286498.265,884.2209682,333.7494407,166.6330955,494.2298994,1878.833404,1513.07301,156.6985693,124.4424194,365.760394,32.25614996,2093.76907,1576.919187,163.1812892,227401.2975,184811.4835,124.4133413,516.8498828,136.3348265,12.10618533,1225.273782,91.95924359,416.3870624,418.6827757,4.089930392,6955.839542,532.9922363,2568.389372,4.434197925,554714.7492,464059.1375,69.78615382,197.9467518,197.0043226
44,2004-10-28,3.18,3.77,4.29,4.94,3.23,3.45,3.92,4.21,4.49,4.97,2.27,1.2257,0.277166559,1027.456185,5254.25342,6281.709605,2112.6086,1823.270095,289.3385047,64.77681022,3218.030288,1620.220814,3223.922884,1605.932459,1429.146397,189.7828498,1736.330875,195.6140386,1562106114,105.5629331,105.5364173,1.199547729,0.833702739,18740.69466,101013.955,11028.4439,19775.43298,90.46470063,144.4275425,131.8623846,303.990625,719.7699827,687.5074203,407.1478204,51.20320097,1804.523563,2464.263928,1728.542002,7150.110951,7990.879557,7315.212121,184.571893,3388.876341,3639.017125,646.7504416,703.7910016,1038.909031,4439578.77,19585.63859,82854221.52,250449.3796,478867382.4,2630368.877,356823466.9,2267220.434,856.2861521,315.1085182,162.9849991,475.7393497,1810.119019,1467.46023,145.9322533,116.5144976,342.6587893,29.41775571,2086.251516,1572.417309,159.120868,225412.8712,185415.6215,124.0260009,513.8342071,135.9329096,11.69675102,1194.559806,87.57570497,417.371697,420.8768484,4.196357772,6979.626936,528.6312691,2569.137648,4.422446746,554775.7528,465831.4124,69.86331271,198.1787318,197.3736646
