Date,month,Market,Length,Grade.Type,Series,Price,y,Width,Height
2017-11-30,11,0,5.0,0,1,701,662,2,4
2017-12-07,12,0,5.0,0,1,678,664,2,4
2017-12-14,12,0,5.0,0,1,666,677,2,4
2017-12-21,12,0,5.0,0,1,667,690,2,4
2017-12-28,12,0,5.0,0,1,662,698,2,4
2018-01-04,1,0,5.0,0,1,664,707,2,4
2018-01-11,1,0,5.0,0,1,677,722,2,4
2018-01-18,1,0,5.0,0,1,690,730,2,4
2018-01-25,1,0,5.0,0,1,698,762,2,4
2018-02-01,2,0,5.0,0,1,707,776,2,4
2018-02-08,2,0,5.0,0,1,722,781,2,4
2018-02-15,2,0,5.0,0,1,730,777,2,4
2018-02-22,2,0,5.0,0,1,762,767,2,4
2018-03-01,3,0,5.0,0,1,776,762,2,4
2018-03-08,3,0,5.0,0,1,781,759,2,4
2018-03-15,3,0,5.0,0,1,777,760,2,4
2018-03-22,3,0,5.0,0,1,767,770,2,4
2018-03-29,3,0,5.0,0,1,762,802,2,4
2018-04-05,4,0,5.0,0,1,759,824,2,4
2018-04-12,4,0,5.0,0,1,760,848,2,4
2018-04-19,4,0,5.0,0,1,770,876,2,4
2018-04-26,4,0,5.0,0,1,802,924,2,4
2018-05-03,5,0,5.0,0,1,824,941,2,4
2018-05-10,5,0,5.0,0,1,848,945,2,4
2018-05-17,5,0,5.0,0,1,876,934,2,4
2018-05-24,5,0,5.0,0,1,924,925,2,4
2018-05-31,5,0,5.0,0,1,941,900,2,4
2018-06-07,6,0,5.0,0,1,945,880,2,4
2018-06-14,6,0,5.0,0,1,934,885,2,4
2018-06-21,6,0,5.0,0,1,925,862,2,4
2018-06-28,6,0,5.0,0,1,900,808,2,4
2018-07-05,7,0,5.0,0,1,880,780,2,4
2018-07-12,7,0,5.0,0,1,885,749,2,4
2018-07-19,7,0,5.0,0,1,862,749,2,4
2018-07-26,7,0,5.0,0,1,808,748,2,4
2018-08-02,8,0,5.0,0,1,780,742,2,4
2018-08-09,8,0,5.0,0,1,749,751,2,4
2018-08-16,8,0,5.0,0,1,749,728,2,4
2018-08-23,8,0,5.0,0,1,748,685,2,4
2018-08-30,8,0,5.0,0,1,742,652,2,4
2018-09-06,9,0,5.0,0,1,751,592,2,4
2018-09-13,9,0,5.0,0,1,728,574,2,4
2018-09-20,9,0,5.0,0,1,685,547,2,4
2018-09-27,9,0,5.0,0,1,652,535,2,4
2018-10-04,10,0,5.0,0,1,592,513,2,4
2018-10-11,10,0,5.0,0,1,574,518,2,4
2018-10-18,10,0,5.0,0,1,547,530,2,4
2018-10-25,10,0,5.0,0,1,535,542,2,4
2018-11-01,11,0,5.0,0,1,513,544,2,4
2018-11-08,11,0,5.0,0,1,518,548,2,4
2018-11-15,11,0,5.0,0,1,530,541,2,4
2018-11-22,11,0,5.0,0,1,542,532,2,4
2018-11-29,11,0,5.0,0,1,544,529,2,4
2018-12-06,12,0,5.0,0,1,548,533,2,4
2018-12-13,12,0,5.0,0,1,541,522,2,4
2018-12-20,12,0,5.0,0,1,532,530,2,4
2018-12-27,12,0,5.0,0,1,529,540,2,4
2019-01-03,1,0,5.0,0,1,533,552,2,4
2019-01-10,1,0,5.0,0,1,522,581,2,4
2019-01-17,1,0,5.0,0,1,530,610,2,4
2019-01-24,1,0,5.0,0,1,540,606,2,4
2019-01-31,1,0,5.0,0,1,552,605,2,4
2019-02-07,2,0,5.0,0,1,581,605,2,4
2019-02-14,2,0,5.0,0,1,610,585,2,4
2019-02-21,2,0,5.0,0,1,606,585,2,4
2019-02-28,2,0,5.0,0,1,605,583,2,4
2019-03-07,3,0,5.0,0,1,605,580,2,4
2019-03-14,3,0,5.0,0,1,585,566,2,4
2019-03-21,3,0,5.0,0,1,585,554,2,4
2019-03-28,3,0,5.0,0,1,583,546,2,4
2019-04-04,4,0,5.0,0,1,580,551,2,4
2019-04-11,4,0,5.0,0,1,566,546,2,4
2019-04-18,4,0,5.0,0,1,554,538,2,4
2019-04-25,4,0,5.0,0,1,546,524,2,4
2019-05-02,5,0,5.0,0,1,551,527,2,4
2019-05-09,5,0,5.0,0,1,546,510,2,4
2019-05-16,5,0,5.0,0,1,538,520,2,4
2019-05-23,5,0,5.0,0,1,524,564,2,4
2019-05-30,5,0,5.0,0,1,527,577,2,4
2019-06-06,6,0,5.0,0,1,510,581,2,4
2019-06-13,6,0,5.0,0,1,520,588,2,4
2019-06-20,6,0,5.0,0,1,564,568,2,4
2019-06-27,6,0,5.0,0,1,577,565,2,4
2019-07-04,7,0,5.0,0,1,581,557,2,4
2019-07-11,7,0,5.0,0,1,588,552,2,4
2019-07-18,7,0,5.0,0,1,568,552,2,4
2019-07-25,7,0,5.0,0,1,565,551,2,4
2019-08-01,8,0,5.0,0,1,557,566,2,4
2019-08-08,8,0,5.0,0,1,552,575,2,4
2019-08-15,8,0,5.0,0,1,552,580,2,4
2019-08-22,8,0,5.0,0,1,551,604,2,4
2019-08-29,8,0,5.0,0,1,566,604,2,4
2019-09-05,9,0,5.0,0,1,575,605,2,4
2019-09-12,9,0,5.0,0,1,580,587,2,4
2019-09-19,9,0,5.0,0,1,604,581,2,4
2019-09-26,9,0,5.0,0,1,604,582,2,4
2019-10-03,10,0,5.0,0,1,605,599,2,4
2019-10-10,10,0,5.0,0,1,587,607,2,4
2019-10-17,10,0,5.0,0,1,581,603,2,4
2019-10-24,10,0,5.0,0,1,582,605,2,4
2019-10-31,10,0,5.0,0,1,599,604,2,4
2019-11-07,11,0,5.0,0,1,607,600,2,4
2019-11-14,11,0,5.0,0,1,603,599,2,4
2019-11-21,11,0,5.0,0,1,605,590,2,4
2019-11-28,11,0,5.0,0,1,604,592,2,4
2019-12-05,12,0,5.0,0,1,600,588,2,4
2019-12-12,12,0,5.0,0,1,599,593,2,4
2019-12-19,12,0,5.0,0,1,590,593,2,4
2019-12-26,12,0,5.0,0,1,592,604,2,4
2020-01-02,1,0,5.0,0,1,588,614,2,4
2020-01-09,1,0,5.0,0,1,593,631,2,4
2020-01-16,1,0,5.0,0,1,593,636,2,4
2020-01-23,1,0,5.0,0,1,604,641,2,4
2020-01-30,1,0,5.0,0,1,614,661,2,4
2020-02-06,2,0,5.0,0,1,631,663,2,4
2020-02-13,2,0,5.0,0,1,636,661,2,4
2020-02-20,2,0,5.0,0,1,641,657,2,4
2020-02-27,2,0,5.0,0,1,661,604,2,4
2020-03-05,3,0,5.0,0,1,663,573,2,4
2020-03-12,3,0,5.0,0,1,661,546,2,4
2020-03-19,3,0,5.0,0,1,657,551,2,4
2020-03-26,3,0,5.0,0,1,604,560,2,4
2020-04-02,4,0,5.0,0,1,573,548,2,4
2020-04-09,4,0,5.0,0,1,546,574,2,4
2020-04-16,4,0,5.0,0,1,551,585,2,4
2020-04-23,4,0,5.0,0,1,560,598,2,4
2020-04-30,4,0,5.0,0,1,548,605,2,4
2020-05-07,5,0,5.0,0,1,574,607,2,4
2008-01-10,1,0,5.0,0,2,318,298,2,6
2008-01-17,1,0,5.0,0,2,319,295,2,6
2008-01-24,1,0,5.0,0,2,301,298,2,6
2008-01-31,1,0,5.0,0,2,295,288,2,6
2008-02-07,2,0,5.0,0,2,298,290,2,6
2008-02-14,2,0,5.0,0,2,295,290,2,6
2008-02-21,2,0,5.0,0,2,298,291,2,6
2008-02-28,2,0,5.0,0,2,288,290,2,6
2008-03-06,3,0,5.0,0,2,290,286,2,6
2008-03-13,3,0,5.0,0,2,290,295,2,6
2008-03-20,3,0,5.0,0,2,291,298,2,6
2008-03-27,3,0,5.0,0,2,290,299,2,6
2008-04-03,4,0,5.0,0,2,286,297,2,6
2008-04-10,4,0,5.0,0,2,295,300,2,6
2008-04-17,4,0,5.0,0,2,298,300,2,6
2008-04-24,4,0,5.0,0,2,299,295,2,6
2008-05-01,5,0,5.0,0,2,297,302,2,6
2008-05-08,5,0,5.0,0,2,300,320,2,6
2008-05-15,5,0,5.0,0,2,300,322,2,6
2008-05-22,5,0,5.0,0,2,295,315,2,6
2008-05-29,5,0,5.0,0,2,302,319,2,6
2008-06-05,6,0,5.0,0,2,320,321,2,6
2008-06-12,6,0,5.0,0,2,322,323,2,6
2008-06-19,6,0,5.0,0,2,315,332,2,6
2008-06-26,6,0,5.0,0,2,319,346,2,6
2008-07-03,7,0,5.0,0,2,321,358,2,6
2008-07-10,7,0,5.0,0,2,323,373,2,6
2008-07-17,7,0,5.0,0,2,332,384,2,6
2008-07-24,7,0,5.0,0,2,346,392,2,6
2008-07-31,7,0,5.0,0,2,358,399,2,6
2008-08-07,8,0,5.0,0,2,373,412,2,6
2008-08-14,8,0,5.0,0,2,384,403,2,6
2008-08-21,8,0,5.0,0,2,392,377,2,6
2008-08-28,8,0,5.0,0,2,399,367,2,6
2008-09-04,9,0,5.0,0,2,412,361,2,6
2008-09-11,9,0,5.0,0,2,403,373,2,6
2008-09-18,9,0,5.0,0,2,377,372,2,6
2008-09-25,9,0,5.0,0,2,367,387,2,6
2008-10-02,10,0,5.0,0,2,361,361,2,6
2008-10-09,10,0,5.0,0,2,373,359,2,6
2008-10-16,10,0,5.0,0,2,372,370,2,6
2008-10-23,10,0,5.0,0,2,387,382,2,6
2008-10-30,10,0,5.0,0,2,361,358,2,6
2008-11-06,11,0,5.0,0,2,359,382,2,6
2008-11-13,11,0,5.0,0,2,370,346,2,6
2008-11-20,11,0,5.0,0,2,382,337,2,6
2008-11-27,11,0,5.0,0,2,358,346,2,6
2008-12-04,12,0,5.0,0,2,382,348,2,6
2008-12-11,12,0,5.0,0,2,346,325,2,6
2008-12-18,12,0,5.0,0,2,337,325,2,6
2008-12-25,12,0,5.0,0,2,346,326,2,6
2009-01-01,1,0,5.0,0,2,348,312,2,6
2009-01-08,1,0,5.0,0,2,325,314,2,6
2009-01-15,1,0,5.0,0,2,325,317,2,6
2009-01-22,1,0,5.0,0,2,326,327,2,6
2009-01-29,1,0,5.0,0,2,312,320,2,6
2009-02-05,2,0,5.0,0,2,314,328,2,6
2009-02-12,2,0,5.0,0,2,317,320,2,6
2009-02-19,2,0,5.0,0,2,327,304,2,6
2009-02-26,2,0,5.0,0,2,320,301,2,6
2009-03-05,3,0,5.0,0,2,328,303,2,6
2009-03-12,3,0,5.0,0,2,320,306,2,6
2009-03-19,3,0,5.0,0,2,304,308,2,6
2009-03-26,3,0,5.0,0,2,301,318,2,6
2009-04-02,4,0,5.0,0,2,303,304,2,6
2009-04-09,4,0,5.0,0,2,306,293,2,6
2009-04-16,4,0,5.0,0,2,308,287,2,6
2009-04-23,4,0,5.0,0,2,318,278,2,6
2009-04-30,4,0,5.0,0,2,304,273,2,6
2009-05-07,5,0,5.0,0,2,293,275,2,6
2009-05-14,5,0,5.0,0,2,287,281,2,6
2009-05-21,5,0,5.0,0,2,278,322,2,6
2009-05-28,5,0,5.0,0,2,273,335,2,6
2009-06-04,6,0,5.0,0,2,275,343,2,6
2009-06-11,6,0,5.0,0,2,281,348,2,6
2009-06-18,6,0,5.0,0,2,322,330,2,6
2009-06-25,6,0,5.0,0,2,335,310,2,6
2009-07-02,7,0,5.0,0,2,343,304,2,6
2009-07-09,7,0,5.0,0,2,348,312,2,6
2009-07-16,7,0,5.0,0,2,330,315,2,6
2009-07-23,7,0,5.0,0,2,310,326,2,6
2009-07-30,7,0,5.0,0,2,304,326,2,6
2009-08-06,8,0,5.0,0,2,312,331,2,6
2009-08-13,8,0,5.0,0,2,315,323,2,6
2009-08-20,8,0,5.0,0,2,326,304,2,6
2009-08-27,8,0,5.0,0,2,326,311,2,6
2009-09-03,9,0,5.0,0,2,331,314,2,6
2009-09-10,9,0,5.0,0,2,323,311,2,6
2009-09-17,9,0,5.0,0,2,304,299,2,6
2009-09-24,9,0,5.0,0,2,311,309,2,6
2009-10-01,10,0,5.0,0,2,314,320,2,6
2009-10-08,10,0,5.0,0,2,311,314,2,6
2009-10-15,10,0,5.0,0,2,299,311,2,6
2009-10-22,10,0,5.0,0,2,309,329,2,6
2009-10-29,10,0,5.0,0,2,320,329,2,6
2009-11-05,11,0,5.0,0,2,314,338,2,6
2009-11-12,11,0,5.0,0,2,311,342,2,6
2009-11-19,11,0,5.0,0,2,329,348,2,6
2009-11-26,11,0,5.0,0,2,329,340,2,6
2009-12-03,12,0,5.0,0,2,338,339,2,6
2009-12-10,12,0,5.0,0,2,342,331,2,6
2009-12-17,12,0,5.0,0,2,348,327,2,6
2009-12-24,12,0,5.0,0,2,340,347,2,6
2009-12-31,12,0,5.0,0,2,339,362,2,6
2010-01-07,1,0,5.0,0,2,331,370,2,6
2010-01-14,1,0,5.0,0,2,327,378,2,6
2010-01-21,1,0,5.0,0,2,347,378,2,6
2010-01-28,1,0,5.0,0,2,362,382,2,6
2010-02-04,2,0,5.0,0,2,370,356,2,6
2010-02-11,2,0,5.0,0,2,378,353,2,6
2010-02-18,2,0,5.0,0,2,378,365,2,6
2010-02-25,2,0,5.0,0,2,382,363,2,6
2010-03-04,3,0,5.0,0,2,356,363,2,6
2010-03-11,3,0,5.0,0,2,353,371,2,6
2010-03-18,3,0,5.0,0,2,365,376,2,6
2010-03-25,3,0,5.0,0,2,363,386,2,6
2010-04-01,4,0,5.0,0,2,363,392,2,6
2010-04-08,4,0,5.0,0,2,371,410,2,6
2010-04-15,4,0,5.0,0,2,376,383,2,6
2010-04-22,4,0,5.0,0,2,386,380,2,6
2010-04-29,4,0,5.0,0,2,392,362,2,6
2010-05-06,5,0,5.0,0,2,410,354,2,6
2010-05-13,5,0,5.0,0,2,383,335,2,6
2010-05-20,5,0,5.0,0,2,380,314,2,6
2010-05-27,5,0,5.0,0,2,362,318,2,6
2010-06-03,6,0,5.0,0,2,354,318,2,6
2010-06-10,6,0,5.0,0,2,335,329,2,6
2010-06-17,6,0,5.0,0,2,314,332,2,6
2010-06-24,6,0,5.0,0,2,318,341,2,6
2010-07-01,7,0,5.0,0,2,318,352,2,6
2010-07-08,7,0,5.0,0,2,329,351,2,6
2010-07-15,7,0,5.0,0,2,332,356,2,6
2010-07-22,7,0,5.0,0,2,341,349,2,6
2010-07-29,7,0,5.0,0,2,352,366,2,6
2010-08-05,8,0,5.0,0,2,351,357,2,6
2010-08-12,8,0,5.0,0,2,356,353,2,6
2010-08-19,8,0,5.0,0,2,349,349,2,6
2010-08-26,8,0,5.0,0,2,366,355,2,6
2010-09-02,9,0,5.0,0,2,357,361,2,6
2010-09-09,9,0,5.0,0,2,353,354,2,6
2010-09-16,9,0,5.0,0,2,349,346,2,6
2010-09-23,9,0,5.0,0,2,355,353,2,6
2010-09-30,9,0,5.0,0,2,361,360,2,6
2010-10-07,10,0,5.0,0,2,354,358,2,6
2010-10-14,10,0,5.0,0,2,346,360,2,6
2010-10-21,10,0,5.0,0,2,353,368,2,6
2010-10-28,10,0,5.0,0,2,360,363,2,6
2010-11-04,11,0,5.0,0,2,358,361,2,6
2010-11-11,11,0,5.0,0,2,360,364,2,6
2010-11-18,11,0,5.0,0,2,368,366,2,6
2010-11-25,11,0,5.0,0,2,363,375,2,6
2010-12-02,12,0,5.0,0,2,361,378,2,6
2010-12-09,12,0,5.0,0,2,364,384,2,6
2010-12-16,12,0,5.0,0,2,366,380,2,6
2010-12-23,12,0,5.0,0,2,375,373,2,6
2010-12-30,12,0,5.0,0,2,378,368,2,6
2011-01-06,1,0,5.0,0,2,384,351,2,6
2011-01-13,1,0,5.0,0,2,380,353,2,6
2011-01-20,1,0,5.0,0,2,373,349,2,6
2011-01-27,1,0,5.0,0,2,368,356,2,6
2011-02-03,2,0,5.0,0,2,351,350,2,6
2011-02-10,2,0,5.0,0,2,353,349,2,6
2011-02-17,2,0,5.0,0,2,349,357,2,6
2011-02-24,2,0,5.0,0,2,356,348,2,6
2011-03-03,3,0,5.0,0,2,350,335,2,6
2011-03-10,3,0,5.0,0,2,349,326,2,6
2011-03-17,3,0,5.0,0,2,357,318,2,6
2011-03-24,3,0,5.0,0,2,348,300,2,6
2011-03-31,3,0,5.0,0,2,335,295,2,6
2011-04-07,4,0,5.0,0,2,326,292,2,6
2011-04-14,4,0,5.0,0,2,318,288,2,6
2011-04-21,4,0,5.0,0,2,300,301,2,6
2011-04-28,4,0,5.0,0,2,295,298,2,6
2011-05-05,5,0,5.0,0,2,292,313,2,6
2011-05-12,5,0,5.0,0,2,288,313,2,6
2011-05-19,5,0,5.0,0,2,301,323,2,6
2011-05-26,5,0,5.0,0,2,298,326,2,6
2011-06-02,6,0,5.0,0,2,313,334,2,6
2011-06-09,6,0,5.0,0,2,313,333,2,6
2011-06-16,6,0,5.0,0,2,323,340,2,6
2011-06-23,6,0,5.0,0,2,326,341,2,6
2011-06-30,6,0,5.0,0,2,334,342,2,6
2011-07-07,7,0,5.0,0,2,333,342,2,6
2011-07-14,7,0,5.0,0,2,340,348,2,6
2011-07-21,7,0,5.0,0,2,341,338,2,6
2011-07-28,7,0,5.0,0,2,342,346,2,6
2011-08-04,8,0,5.0,0,2,342,342,2,6
2011-08-11,8,0,5.0,0,2,348,359,2,6
2011-08-18,8,0,5.0,0,2,338,361,2,6
2011-08-25,8,0,5.0,0,2,346,362,2,6
2011-09-01,9,0,5.0,0,2,342,372,2,6
2011-09-08,9,0,5.0,0,2,359,375,2,6
2011-09-15,9,0,5.0,0,2,361,361,2,6
2011-09-22,9,0,5.0,0,2,362,362,2,6
2011-09-29,9,0,5.0,0,2,372,351,2,6
2011-10-06,10,0,5.0,0,2,375,356,2,6
2011-10-13,10,0,5.0,0,2,361,353,2,6
2011-10-20,10,0,5.0,0,2,362,359,2,6
2011-10-27,10,0,5.0,0,2,351,377,2,6
2011-11-03,11,0,5.0,0,2,356,366,2,6
2011-11-10,11,0,5.0,0,2,353,368,2,6
2011-11-17,11,0,5.0,0,2,359,384,2,6
2011-11-24,11,0,5.0,0,2,377,380,2,6
2011-12-01,12,0,5.0,0,2,366,379,2,6
2011-12-08,12,0,5.0,0,2,368,375,2,6
2011-12-15,12,0,5.0,0,2,384,377,2,6
2011-12-22,12,0,5.0,0,2,380,374,2,6
2011-12-29,12,0,5.0,0,2,379,367,2,6
2012-01-05,1,0,5.0,0,2,375,369,2,6
2012-01-12,1,0,5.0,0,2,377,364,2,6
2012-01-19,1,0,5.0,0,2,374,365,2,6
2012-01-26,1,0,5.0,0,2,367,365,2,6
2012-02-02,2,0,5.0,0,2,369,361,2,6
2012-02-09,2,0,5.0,0,2,364,364,2,6
2012-02-16,2,0,5.0,0,2,365,373,2,6
2012-02-23,2,0,5.0,0,2,365,372,2,6
2012-03-01,3,0,5.0,0,2,361,369,2,6
2012-03-08,3,0,5.0,0,2,364,364,2,6
2012-03-15,3,0,5.0,0,2,373,366,2,6
2012-03-22,3,0,5.0,0,2,372,362,2,6
2012-03-29,3,0,5.0,0,2,369,368,2,6
2012-04-05,4,0,5.0,0,2,364,380,2,6
2012-04-12,4,0,5.0,0,2,366,391,2,6
2012-04-19,4,0,5.0,0,2,362,400,2,6
2012-04-26,4,0,5.0,0,2,368,405,2,6
2012-05-03,5,0,5.0,0,2,380,417,2,6
2012-05-10,5,0,5.0,0,2,391,417,2,6
2012-05-17,5,0,5.0,0,2,400,411,2,6
2012-05-24,5,0,5.0,0,2,405,403,2,6
2012-05-31,5,0,5.0,0,2,417,400,2,6
2012-06-07,6,0,5.0,0,2,417,390,2,6
2012-06-14,6,0,5.0,0,2,411,403,2,6
2012-06-21,6,0,5.0,0,2,403,404,2,6
2012-06-28,6,0,5.0,0,2,400,410,2,6
2012-07-05,7,0,5.0,0,2,390,412,2,6
2012-07-12,7,0,5.0,0,2,403,413,2,6
2012-07-19,7,0,5.0,0,2,404,416,2,6
2012-07-26,7,0,5.0,0,2,410,421,2,6
2012-08-02,8,0,5.0,0,2,412,421,2,6
2012-08-09,8,0,5.0,0,2,413,421,2,6
2012-08-16,8,0,5.0,0,2,416,405,2,6
2012-08-23,8,0,5.0,0,2,421,400,2,6
2012-08-30,8,0,5.0,0,2,421,404,2,6
2012-09-06,9,0,5.0,0,2,421,404,2,6
2012-09-13,9,0,5.0,0,2,405,398,2,6
2012-09-20,9,0,5.0,0,2,400,396,2,6
2012-09-27,9,0,5.0,0,2,404,413,2,6
2012-10-04,10,0,5.0,0,2,404,420,2,6
2012-10-11,10,0,5.0,0,2,398,433,2,6
2012-10-18,10,0,5.0,0,2,396,437,2,6
2012-10-25,10,0,5.0,0,2,413,438,2,6
2012-11-01,11,0,5.0,0,2,420,436,2,6
2012-11-08,11,0,5.0,0,2,433,441,2,6
2012-11-15,11,0,5.0,0,2,437,453,2,6
2012-11-22,11,0,5.0,0,2,438,470,2,6
2012-11-29,11,0,5.0,0,2,436,483,2,6
2012-12-06,12,0,5.0,0,2,441,486,2,6
2012-12-13,12,0,5.0,0,2,453,494,2,6
2012-12-20,12,0,5.0,0,2,470,498,2,6
2012-12-27,12,0,5.0,0,2,483,500,2,6
2013-01-03,1,0,5.0,0,2,486,496,2,6
2013-01-10,1,0,5.0,0,2,494,493,2,6
2013-01-17,1,0,5.0,0,2,498,501,2,6
2013-01-24,1,0,5.0,0,2,500,508,2,6
2013-01-31,1,0,5.0,0,2,496,507,2,6
2013-02-07,2,0,5.0,0,2,493,516,2,6
2013-02-14,2,0,5.0,0,2,501,519,2,6
2013-02-21,2,0,5.0,0,2,508,518,2,6
2013-02-28,2,0,5.0,0,2,507,513,2,6
2013-03-07,3,0,5.0,0,2,516,512,2,6
2013-03-14,3,0,5.0,0,2,519,507,2,6
2013-03-21,3,0,5.0,0,2,518,503,2,6
2013-03-28,3,0,5.0,0,2,513,487,2,6
2013-04-04,4,0,5.0,0,2,512,458,2,6
2013-04-11,4,0,5.0,0,2,507,456,2,6
2013-04-18,4,0,5.0,0,2,503,447,2,6
2013-04-25,4,0,5.0,0,2,487,446,2,6
2013-05-02,5,0,5.0,0,2,458,435,2,6
2013-05-09,5,0,5.0,0,2,456,419,2,6
2013-05-16,5,0,5.0,0,2,447,403,2,6
2013-05-23,5,0,5.0,0,2,446,396,2,6
2013-05-30,5,0,5.0,0,2,435,403,2,6
2013-06-06,6,0,5.0,0,2,419,399,2,6
2013-06-13,6,0,5.0,0,2,403,395,2,6
2013-06-20,6,0,5.0,0,2,396,401,2,6
2013-06-27,6,0,5.0,0,2,403,403,2,6
2013-07-04,7,0,5.0,0,2,399,406,2,6
2013-07-11,7,0,5.0,0,2,395,412,2,6
2013-07-18,7,0,5.0,0,2,401,408,2,6
2013-07-25,7,0,5.0,0,2,403,425,2,6
2013-08-01,8,0,5.0,0,2,406,420,2,6
2013-08-08,8,0,5.0,0,2,412,425,2,6
2013-08-15,8,0,5.0,0,2,408,418,2,6
2013-08-22,8,0,5.0,0,2,425,424,2,6
2013-08-29,8,0,5.0,0,2,420,433,2,6
2013-09-05,9,0,5.0,0,2,425,439,2,6
2013-09-12,9,0,5.0,0,2,418,447,2,6
2013-09-19,9,0,5.0,0,2,424,439,2,6
2013-09-26,9,0,5.0,0,2,433,441,2,6
2013-10-03,10,0,5.0,0,2,439,451,2,6
2013-10-10,10,0,5.0,0,2,447,458,2,6
2013-10-17,10,0,5.0,0,2,439,460,2,6
2013-10-24,10,0,5.0,0,2,441,470,2,6
2013-10-31,10,0,5.0,0,2,451,471,2,6
2013-11-07,11,0,5.0,0,2,458,464,2,6
2013-11-14,11,0,5.0,0,2,460,461,2,6
2013-11-21,11,0,5.0,0,2,470,471,2,6
2013-11-28,11,0,5.0,0,2,471,467,2,6
2013-12-05,12,0,5.0,0,2,464,465,2,6
2013-12-12,12,0,5.0,0,2,461,476,2,6
2013-12-19,12,0,5.0,0,2,471,493,2,6
2013-12-26,12,0,5.0,0,2,467,500,2,6
2014-01-02,1,0,5.0,0,2,465,503,2,6
2014-01-09,1,0,5.0,0,2,476,493,2,6
2014-01-16,1,0,5.0,0,2,493,484,2,6
2014-01-23,1,0,5.0,0,2,500,487,2,6
2014-01-30,1,0,5.0,0,2,503,490,2,6
2014-02-06,2,0,5.0,0,2,493,485,2,6
2014-02-13,2,0,5.0,0,2,484,484,2,6
2014-02-20,2,0,5.0,0,2,487,489,2,6
2014-02-27,2,0,5.0,0,2,490,472,2,6
2014-03-06,3,0,5.0,0,2,485,469,2,6
2014-03-13,3,0,5.0,0,2,484,457,2,6
2014-03-20,3,0,5.0,0,2,489,462,2,6
2014-03-27,3,0,5.0,0,2,472,458,2,6
2014-04-03,4,0,5.0,0,2,469,455,2,6
2014-04-10,4,0,5.0,0,2,457,458,2,6
2014-04-17,4,0,5.0,0,2,462,457,2,6
2014-04-24,4,0,5.0,0,2,458,469,2,6
2014-05-01,5,0,5.0,0,2,455,462,2,6
2014-05-08,5,0,5.0,0,2,458,460,2,6
2014-05-15,5,0,5.0,0,2,457,451,2,6
2014-05-22,5,0,5.0,0,2,469,450,2,6
2014-05-29,5,0,5.0,0,2,462,456,2,6
2014-06-05,6,0,5.0,0,2,460,469,2,6
2014-06-12,6,0,5.0,0,2,451,469,2,6
2014-06-19,6,0,5.0,0,2,450,478,2,6
2014-06-26,6,0,5.0,0,2,456,483,2,6
2014-07-03,7,0,5.0,0,2,469,495,2,6
2014-07-10,7,0,5.0,0,2,469,502,2,6
2014-07-17,7,0,5.0,0,2,478,513,2,6
2014-07-24,7,0,5.0,0,2,483,526,2,6
2014-07-31,7,0,5.0,0,2,495,527,2,6
2014-08-07,8,0,5.0,0,2,502,528,2,6
2014-08-14,8,0,5.0,0,2,513,536,2,6
2014-08-21,8,0,5.0,0,2,526,528,2,6
2014-08-28,8,0,5.0,0,2,527,532,2,6
2014-09-04,9,0,5.0,0,2,528,535,2,6
2014-09-11,9,0,5.0,0,2,536,533,2,6
2014-09-18,9,0,5.0,0,2,528,546,2,6
2014-09-25,9,0,5.0,0,2,532,540,2,6
2014-10-02,10,0,5.0,0,2,535,526,2,6
2014-10-09,10,0,5.0,0,2,533,536,2,6
2014-10-16,10,0,5.0,0,2,546,521,2,6
2014-10-23,10,0,5.0,0,2,540,516,2,6
2014-10-30,10,0,5.0,0,2,526,512,2,6
2014-11-06,11,0,5.0,0,2,536,517,2,6
2014-11-13,11,0,5.0,0,2,521,522,2,6
2014-11-20,11,0,5.0,0,2,516,529,2,6
2014-11-27,11,0,5.0,0,2,512,532,2,6
2014-12-04,12,0,5.0,0,2,517,534,2,6
2014-12-11,12,0,5.0,0,2,522,544,2,6
2014-12-18,12,0,5.0,0,2,529,544,2,6
2014-12-25,12,0,5.0,0,2,532,555,2,6
2015-01-01,1,0,5.0,0,2,534,557,2,6
2015-01-08,1,0,5.0,0,2,544,560,2,6
2015-01-15,1,0,5.0,0,2,544,543,2,6
2015-01-22,1,0,5.0,0,2,555,529,2,6
2015-01-29,1,0,5.0,0,2,557,516,2,6
2015-02-05,2,0,5.0,0,2,560,509,2,6
2015-02-12,2,0,5.0,0,2,543,503,2,6
2015-02-19,2,0,5.0,0,2,529,477,2,6
2015-02-26,2,0,5.0,0,2,516,476,2,6
2015-03-05,3,0,5.0,0,2,509,479,2,6
2015-03-12,3,0,5.0,0,2,503,458,2,6
2015-03-19,3,0,5.0,0,2,477,449,2,6
2015-03-26,3,0,5.0,0,2,476,435,2,6
2015-04-02,4,0,5.0,0,2,479,427,2,6
2015-04-09,4,0,5.0,0,2,458,415,2,6
2015-04-16,4,0,5.0,0,2,449,412,2,6
2015-04-23,4,0,5.0,0,2,435,427,2,6
2015-04-30,4,0,5.0,0,2,427,448,2,6
2015-05-07,5,0,5.0,0,2,415,448,2,6
2015-05-14,5,0,5.0,0,2,412,454,2,6
2015-05-21,5,0,5.0,0,2,427,465,2,6
2015-05-28,5,0,5.0,0,2,448,477,2,6
2015-06-04,6,0,5.0,0,2,448,491,2,6
2015-06-11,6,0,5.0,0,2,454,496,2,6
2015-06-18,6,0,5.0,0,2,465,504,2,6
